DATAFLOW,REF_AREA,FREQ,METHODOLOGY,MEASURE,UNIT_MEASURE,EXPENDITURE,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DURABILITY,DECIMALS
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2023-08,101.1008,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2023-07,104.1609,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2023-06,106.7502,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2023-05,103.8078,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2023-04,109.2218,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2023-03,109.8103,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2023-02,110.8696,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2023-01,128.7593,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-12,127.347,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-11,124.2869,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-10,122.8745,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-09,121.4622,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-08,120.0498,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-07,118.6375,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-06,116.519,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-05,116.0482,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-04,114.8712,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-03,113.6943,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-02,110.8696,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2022-01,107.221,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-12,105.6909,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-11,104.3963,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-10,102.3955,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-09,100.63,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-08,99.33536,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-07,99.33536,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-06,98.62919,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-05,97.80531,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-04,95.3337,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-03,93.68596,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-02,92.509,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2021-01,92.15591,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-12,92.509,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-11,93.56826,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-10,94.98061,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-09,96.51066,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-08,97.80531,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-07,98.2761,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-06,98.74688,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-05,98.86458,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-04,99.21767,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2017-08,102.9306,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2017-07,101.2853,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2017-06,101.0797,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2017-05,101.491,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2017-04,101.5938,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2017-03,101.0797,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2017-02,100.7712,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2017-01,100.5656,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2016-12,101.0797,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2016-11,101.6967,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2016-10,101.9023,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2016-09,101.2853,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2016-08,102.4165,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2016-07,101.0797,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2016-06,100.9769,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-05,91.82728,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-04,91.53452,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-03,92.60796,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-02,93.48621,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-01,94.46207,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-12,95.34032,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-11,95.5355,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-10,95.5355,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-09,95.82825,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-08,97.87753,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-07,99.73164,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-06,102.1713,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-05,103.8302,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-04,103.7326,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-03,104.0254,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-02,103.1471,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2015-01,103.2447,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-12,104.2205,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-11,104.7085,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-10,105.0012,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-09,105.4891,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-08,105.7819,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-07,106.0747,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-06,106.1722,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-05,105.9771,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-04,101.4882,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-03,100.122,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-02,99.43889,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2014-01,99.14613,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2026-07,129.3988,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2026-06,127.748,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2026-05,129.1449,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2026-04,128.6369,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2026-03,129.7798,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-11,104.0994,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-10,105.2632,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-09,105.3689,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-08,104.6284,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-07,103.2531,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-06,102.4068,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-05,102.9357,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-04,102.9357,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-03,104.311,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-02,106.2153,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-01,107.0616,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-12,105.0516,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-11,103.6763,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-10,102.1952,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-09,103.1473,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-08,101.9836,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-07,101.5604,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-06,101.9836,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-05,102.301,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-04,102.4068,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-03,102.0894,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-02,102.5126,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2017-01,103.1473,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-12,103.0415,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-11,104.0994,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-10,104.2052,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-09,102.0894,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-08,101.1373,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-07,101.1373,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-06,101.2431,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-05,101.3488,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-04,101.3488,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-03,101.6662,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-02,101.772,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2016-01,101.0315,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-12,99.86776,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-11,99.65617,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-10,101.3488,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-09,101.5604,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-08,100.6083,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-07,99.86776,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-06,99.97355,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-05,100.6083,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-04,99.86776,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-03,98.70405,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-02,98.70405,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2015-01,99.23301,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2014-12,97.32875,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2014-11,96.16504,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2014-10,97.11716,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2014-09,98.91563,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2014-08,97.43454,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2014-07,96.69399,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2014-06,96.79979,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-12,107.5572,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-11,106.7953,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-10,108.3191,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-09,109.843,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-08,111.2398,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-07,109.462,A,,2015,,2
